999,0,0.1889,-0.6882,-0.12,0.1459,0.2044,-0.6233,-0.1193,0.1659,0.5773,-0.0368,-0.4833,0.5739,888
999,0.001,0.1889,-0.6882,-0.12,0.1459,0.2044,-0.6233,-0.1193,0.1659,-24.69,-0.7986,11.2393,-17.7662,888
999,0.006,0.1889,-0.6882,-0.12,0.1459,0.197,-0.6456,-0.1185,0.1573,-12.8565,-0.5247,5.6074,-8.6667,888
999,0.015,0.1889,-0.6882,-0.12,0.1459,0.1911,-0.63,-0.1126,0.1544,-3.467,-0.7167,-0.9879,-0.5922,888
999,0.024,0.1889,-0.6882,-0.12,0.1459,0.1895,-0.6639,-0.1167,0.1492,-0.8489,-0.2991,-0.7201,0.304,888
999,0.033,0.1889,-0.6882,-0.12,0.1459,0.1888,-0.6884,-0.1199,0.1458,0.2255,0.0028,-0.132,0.1648,888
999,0.042,0.1889,-0.6882,-0.12,0.1459,0.1881,-0.6877,-0.1194,0.1453,1.4006,-0.0063,-0.915,1.1037,888
999,0.051,0.1889,-0.6882,-0.12,0.1459,0.1885,-0.6824,-0.1189,0.1463,0.7684,-0.0711,-0.7774,0.8342,888
999,0.061,0.1889,-0.6882,-0.12,0.1459,0.1886,-0.6808,-0.1187,0.1466,0.4834,-0.0909,-0.6788,0.679,888
999,0.07,0.1889,-0.6882,-0.12,0.1459,0.1889,-0.6831,-0.1192,0.1465,0.0897,-0.0627,-0.3142,0.2792,888
999,0.079,0.1889,-0.6882,-0.12,0.1459,0.1891,-0.6884,-0.1202,0.1461,-0.3041,0.0031,0.2057,-0.2451,888
999,0.088,0.1889,-0.6882,-0.12,0.1459,0.1891,-0.6884,-0.1202,0.1461,-0.3041,0.0031,0.2057,-0.2451,888
999,0.097,0.1889,-0.6882,-0.12,0.1459,0.1891,-0.6884,-0.1202,0.1461,-0.3041,0.0031,0.2057,-0.2451,888
999,0.106,0.1889,-0.6882,-0.12,0.1459,0.1897,-0.6831,-0.1197,0.1471,-1.2205,-0.063,0.5126,-0.737,888
