d1,z1,d2,z2,d3,z3,d4,z4,d5,z5,d6,z6,d7,z7,d8,z8,d9,z9,d10,z10,d11,z11,d12,z12,d13,z13,d14,z14,d15,z15
167.778774703108,243.860000610351,173.032023996479,244.970001220703,179.690834911267,245.210006713867,178.228643008024,246.740005493164,172.389425216092,249.5,166.691133000785,252.320007324218,161.42826534966,254.5,157.133676640397,254.809997558593,152.711330025864,255.300003051757,149.008477170043,255.949996948242,145.88342103399,256.890014648437,143.138818967863,258.299987792968,140.693926003704,258.779998779296,138.297422931284,259.58999633789,135.993838746299,260.079986572265
171.973244070686,243.050003051757,177.357824596391,244.279998779296,184.183105784049,244.580001831054,182.684359083224,247.199996948242,176.699160846495,249.240005493164,170.858411325804,251.130004882812,165.463971983402,253.550003051757,161.062018556407,253.869995117187,156.529113276511,254.720001220703,152.733689099294,255.33999633789,149.53050655984,256.260009765625,146.71728944206,257.200012207031,144.211274153797,258.140014648437,141.754858504566,258.83999633789,139.393684714956,259.290008544921
176.167713438264,242.279998779296,181.683625196303,243.669998168945,188.67537665683,243.949996948242,187.140075158425,246.399993896484,181.008896476897,248.410003662109,175.025689650824,250.869995117187,169.499678617143,252.610000610351,164.990360472417,253.210006713867,160.346896527157,253.830001831054,156.458901028545,254.449996948242,153.177592085689,255.160003662109,150.295759916257,256.570007324218,147.72862230389,257.040008544921,145.212294077848,258.149993896484,142.793530683614,258.33999633789
180.362182805842,241.669998168945,186.009425796215,243.039993286132,193.167647529612,243.220001220703,191.595791233626,245.429992675781,185.318632107299,247.660003662109,179.192967975844,249.669998168945,173.535385250885,251.550003051757,168.918702388427,252.320007324218,164.164679777804,252.940002441406,160.184112957797,253.869995117187,156.824677611539,254.529998779296,153.874230390453,255.470001220703,151.245970453982,256.410003662109,148.66972965113,257.279998779296,146.193376652271,257.660003662109
184.556652173419,240.580001831054,190.335226396127,241.949996948242,197.659918402394,242.369995117187,196.051507308826,244.449996948242,189.628367737702,246.820007324218,183.360246300863,248.779998779296,177.571091884626,250.360000610351,172.847044304437,251.429992675781,167.98246302845,252.360000610351,163.909324887048,252.979995727539,160.471763137389,253.610000610351,157.45270086465,254.83999633789,154.763318604075,255.779998779296,152.127165224412,256.600006103515,149.593222620929,256.970001220703
188.751121540997,239.77000427246,194.661026996039,241.289993286132,202.152189275176,241.470001220703,200.507223384027,243.550003051757,193.938103368104,245.850006103515,187.527524625883,247.979995727539,181.606798518368,249.919998168945,176.775386220447,250.529998779296,171.800246279097,251.470001220703,167.634536816299,252.08999633789,164.118848663239,253.029998779296,161.031171338846,253.740005493164,158.280666754168,254.679992675781,155.584600797694,255.619995117187,152.993068589586,256.100006103515
192.945590908575,238.809997558593,198.986827595951,240.330001831054,206.644460147957,240.570007324218,204.962939459227,242.350006103515,198.247838998506,244.979995727539,191.694802950903,247.160003662109,185.642505152109,248.940002441406,180.703728136457,249.949996948242,175.618029529744,250.580001831054,171.35974874555,251.509994506835,167.765934189088,252.130004882812,164.609641813043,253.100006103515,161.79801490426,254.050003051757,159.042036370977,254.990005493164,156.392914558244,255.419998168945
197.140060276152,237.850006103515,203.312628195863,239.630004882812,211.136731020739,239.669998168945,209.418655534428,240.940002441406,202.557574628909,244.389999389648,195.862081275922,246.25,189.678211785851,247.860000610351,184.632070052467,249.050003051757,179.43581278039,250,175.084960674801,250.619995117187,171.413019714938,251.559997558593,168.18811228724,252.179992675781,165.315363054353,252.940002441406,162.499471944259,254.360000610351,159.792760526901,254.550003051757
201.33452964373,236.899993896484,207.638428795775,239.009994506835,215.629001893521,238.699996948242,213.874371609629,239.729995727539,206.867310259311,243.059997558593,200.029359600942,245.320007324218,193.713918419592,246.789993286132,188.560411968477,248.130004882812,183.253596031037,249.100006103515,178.810172604052,250.039993286132,175.060105240788,250.660003662109,171.766582761436,251.600006103515,168.832711204445,252.309997558593,165.956907517541,253.25,163.192606495559,253.860000610351
205.528999011308,235.970001220703,211.964229395687,238,220.121272766302,237.669998168945,218.330087684829,238.779998779296,211.177045889713,241.33999633789,204.196637925961,243.860000610351,197.749625053334,246.110000610351,192.488753884487,247.539993286132,187.071379281684,248.5,182.535384533303,249.149993896484,178.707190766638,250.08999633789,175.345053235633,250.710006713867,172.350059354538,251.330001831054,169.414343090823,252.619995117187,166.592452464216,253.179992675781
209.723468378886,235.509994506835,216.290029995599,236.800003051757,224.613543639084,236.580001831054,222.78580376003,237.889999389648,215.486781520115,239.77000427246,208.363916250981,242.33999633789,201.785331687075,244.509994506835,196.417095800497,246.619995117187,190.88916253233,247.580001831054,186.260596462554,248.229995727539,182.354276292487,249.190002441406,178.923523709829,250.130004882812,175.867407504631,250.75,172.871778664105,251.52000427246,169.992298432873,252.309997558593
213.917937746463,234.179992675781,220.615830595511,235.600006103515,229.105814511866,235.470001220703,227.241519835231,237,219.796517150518,239.300003051757,212.531194576001,241.039993286132,205.821038320817,243.229995727539,200.345437716507,245.669998168945,194.706945782977,246.660003662109,189.985808391805,247.630004882812,186.001361818337,248.279998779296,182.501994184026,249.240005493164,179.384755654723,249.860000610351,176.329214237387,250.889999389648,173.392144401531,251.619995117187
218.112407114041,233.389999389648,224.941631195423,234.630004882812,233.598085384647,234.100006103515,231.697235910431,235.75,224.10625278092,238.25,216.69847290102,239.990005493164,209.856744954558,242.240005493164,204.273779632517,245.139999389648,198.524729033623,246.029998779296,193.711020321056,246.649993896484,189.648447344187,247.679992675781,186.080464658223,248.639999389648,182.902103804816,249.279998779296,179.786649810669,250.259994506835,176.791990370188,250.940002441406
222.306876481619,232.289993286132,229.267431795335,233.779998779296,238.090356257429,232.610000610351,236.152951985632,234.479995727539,228.415988411322,237.210006713867,220.86575122604,238.940002441406,213.8924515883,242.080001831054,208.202121548526,244.149993896484,202.34251228427,245.179992675781,197.436232250307,246.029998779296,193.295532870037,246.639999389648,189.658935132419,247.710006713867,186.419451954909,248.690002441406,183.244085383951,249.320007324218,180.191836338846,250.070007324218
226.501345849197,231.190002441406,233.593232395247,232.740005493164,242.582627130211,231.110000610351,240.608668060832,233.039993286132,232.725724041725,236.149993896484,225.03302955106,238.479995727539,217.928158222041,241.059997558593,212.130463464536,243.169998168945,206.160295534917,244.320007324218,201.161444179559,245.179992675781,196.942618395887,246.039993286132,193.237405606616,246.979995727539,189.936800105001,247.690002441406,186.701520957233,248.740005493164,183.591682307503,249.380004882812
230.695815216774,230.08999633789,237.919032995159,231.199996948242,247.074898002992,229.649993896484,245.064384136033,231.600006103515,237.035459672127,235.08999633789,229.200307876079,237.460006713867,221.963864855783,239.869995117187,216.058805380546,242.190002441406,209.978078785563,243.759994506835,204.88665610881,244.330001831054,200.589703921736,245.179992675781,196.815876080812,246.039993286132,193.454148255094,246.970001220703,190.158956530516,247.679992675781,186.991528276161,248.869995117187
